sprite;spawn_biome;dex_number;name;type;HP;attack;defense;special_attack;special_defense;speed;total
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png;Sem Spawn;564;Tirtouga;Water / Rock;54;78;103;53;45;22;355
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png;Sem Spawn;565;Carracosta;Water / Rock;74;108;133;83;65;32;495
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png;Sem Spawn;566;Archen;Rock / Flying;55;112;45;74;45;70;401
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png;Sem Spawn;567;Archeops;Rock / Flying;75;140;65;112;65;110;567
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png;Sem Spawn;568;Trubbish;Poison;50;50;62;40;62;65;329
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png;Sem Spawn;569;Garbodor;Poison;80;95;82;60;82;75;474
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png;roofed;570;Zorua;Dark;40;65;40;80;40;65;330
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png;Sem Spawn;571;Zoroark;Dark;60;105;60;120;60;105;510
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png;Sem Spawn;572;Minccino;Normal;55;50;40;40;40;75;300
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png;Sem Spawn;573;Cinccino;Normal;75;95;60;65;60;115;470
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png;Sem Spawn;574;Gothita;Psychic;45;30;50;55;65;45;290
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png;Sem Spawn;575;Gothorita;Psychic;60;45;70;75;85;55;390
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png;Sem Spawn;576;Gothitelle;Psychic;70;55;95;95;110;65;490
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png;Sem Spawn;577;Solosis;Psychic;45;30;40;105;50;20;290
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png;Sem Spawn;578;Duosion;Psychic;65;40;50;125;60;30;370
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png;Sem Spawn;579;Reuniclus;Psychic;110;65;75;125;85;30;490
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png;Sem Spawn;580;Ducklett;Water / Flying;62;44;50;44;50;55;305
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png;Sem Spawn;581;Swanna;Water / Flying;75;87;63;87;63;98;473
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png;Sem Spawn;582;Vanillite;Ice;36;50;50;65;60;44;305
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png;Sem Spawn;583;Vanillish;Ice;51;65;65;80;75;59;395
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png;Sem Spawn;584;Vanilluxe;Ice;71;95;85;110;95;79;535
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png;Sem Spawn;585;Deerling;Normal / Grass;60;60;50;40;50;75;335
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png;Sem Spawn;586;Sawsbuck;Normal / Grass;80;100;70;60;70;95;475
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png;Sem Spawn;587;Emolga;Electric / Flying;55;75;60;75;60;103;428
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png;Sem Spawn;588;Karrablast;Bug;50;75;45;40;45;60;315
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png;Sem Spawn;589;Escavalier;Bug / Steel;70;135;105;60;105;20;495
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png;roofed;590;Foongus;Grass / Poison;69;55;45;55;55;15;294
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png;Sem Spawn;591;Amoonguss;Grass / Poison;114;85;70;85;80;30;464
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png;Sem Spawn;592;Frillish;Water / Ghost;55;40;50;65;85;40;335
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png;Sem Spawn;593;Jellicent;Water / Ghost;100;60;70;85;105;60;480
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png;Sem Spawn;594;Alomomola;Water;165;75;80;40;45;65;470
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png;Sem Spawn;595;Joltik;Bug / Electric;50;47;50;57;50;65;319
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png;Sem Spawn;596;Galvantula;Bug / Electric;70;77;60;97;60;108;472
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png;forest;597;Ferroseed;Grass / Steel;44;50;91;24;86;10;305
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png;Sem Spawn;598;Ferrothorn;Grass / Steel;74;94;131;54;116;20;489
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png;Sem Spawn;599;Klink;Steel;40;55;70;45;60;30;300
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png;Sem Spawn;600;Klang;Steel;60;80;95;70;85;50;440
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png;Sem Spawn;601;Klinklang;Steel;60;100;115;70;85;90;520
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png;Sem Spawn;602;Tynamo;Electric;35;55;40;45;40;60;275
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png;Sem Spawn;603;Eelektrik;Electric;65;85;70;75;70;40;405
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png;Sem Spawn;604;Eelektross;Electric;85;115;80;105;80;50;515
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png;Sem Spawn;605;Elgyem;Psychic;55;55;55;85;55;30;335
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png;Sem Spawn;606;Beheeyem;Psychic;75;75;75;125;95;40;485
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png;monster;607;Litwick;Ghost / Fire;50;30;55;65;55;20;275
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png;Sem Spawn;608;Lampent;Ghost / Fire;60;40;60;95;60;55;370
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png;Sem Spawn;609;Chandelure;Ghost / Fire;60;55;90;145;90;80;520
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png;deep_dark;610;Axew;Dragon;46;87;60;30;40;57;320
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png;Sem Spawn;611;Fraxure;Dragon;66;117;70;40;50;67;410
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png;Sem Spawn;612;Haxorus;Dragon;76;147;90;60;70;97;540
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png;Sem Spawn;613;Cubchoo;Ice;55;70;40;60;40;40;305
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png;Sem Spawn;614;Beartic;Ice;95;130;80;70;80;50;505
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png;Sem Spawn;615;Cryogonal;Ice;80;50;50;95;135;105;515
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png;Sem Spawn;616;Shelmet;Bug;50;40;85;40;65;25;305
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png;Sem Spawn;617;Accelgor;Bug;80;70;40;100;60;145;495
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png;Sem Spawn;618;Stunfisk;Electric / Terrestre;109;66;84;81;99;32;471
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png;Sem Spawn;619;Mienfoo;Fighting;45;85;50;55;50;65;350
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png;Sem Spawn;620;Mienshao;Fighting;65;125;60;95;60;105;510
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png;Sem Spawn;621;Druddigon;Dragon;77;120;90;60;90;48;485
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png;Sem Spawn;622;Golett;Terrestre / Ghost;59;74;50;35;50;35;303
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png;Sem Spawn;623;Golurk;Terrestre / Ghost;89;124;80;55;80;55;483
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png;monster;624;Pawniard;Dark / Steel;45;85;70;40;40;60;340
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png;Sem Spawn;625;Bisharp;Dark / Steel;65;125;100;60;70;70;490
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png;Sem Spawn;626;Bouffalant;Normal;95;110;95;40;95;55;490
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png;Sem Spawn;627;Rufflet;Normal / Flying;70;83;50;37;50;60;350
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png;Sem Spawn;628;Braviary;Normal / Flying;100;123;75;57;75;80;510
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png;Sem Spawn;629;Vullaby;Dark / Flying;70;55;75;45;65;60;370
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png;Sem Spawn;630;Mandibuzz;Dark / Flying;110;65;105;55;95;80;510
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png;Sem Spawn;631;Heatmor;Fire;85;97;66;105;66;65;484
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png;Sem Spawn;632;Durant;Bug / Steel;58;109;112;48;48;109;484
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png;extreme_hills;633;Deino;Dark / Dragon;52;65;50;45;50;38;300
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png;Sem Spawn;634;Zweilous;Dark / Dragon;72;85;70;65;70;58;420
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png;Sem Spawn;635;Hydreigon;Dark / Dragon;92;105;90;125;90;98;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png;desert;636;Larvesta;Bug / Fire;55;85;55;50;55;60;360
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png;Sem Spawn;637;Volcarona;Bug / Fire;85;60;65;135;105;100;550
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png;Sem Spawn;638;Cobalion;Steel / Fighting;91;90;129;90;72;108;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png;Sem Spawn;639;Groundkion;Rock / Fighting;91;129;90;72;90;108;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png;Sem Spawn;640;Virizion;Grass / Fighting;91;90;72;90;129;108;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png;Sem Spawn;641;Tornadus;Flying;79;115;70;125;80;111;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png;Sem Spawn;642;Thundurus;Electric / Flying;79;115;70;125;80;111;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png;taiga;643;Reshiram;Dragon / Fire;100;120;100;150;120;90;680
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png;taiga;644;Zekrom;Dragon / Electric;100;150;120;120;100;90;680
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png;Sem Spawn;645;Landorus;Terrestre / Flying;89;125;90;115;80;101;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png;Sem Spawn;646;Kyurem;Dragon / Ice;125;130;90;130;90;95;660
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png;Sem Spawn;647;Keldeo;Water / Fighting;91;72;90;129;90;108;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png;Sem Spawn;648;Meloetta;Normal / Psychic;100;77;77;128;128;90;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png;Pokemon do WLZ;649;Genesect;Bug / Steel;71;120;95;120;95;99;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png;forest;650;Chespin;Grass;56;61;65;48;45;38;313
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png;Sem Spawn;651;Quilladin;Grass;61;78;95;56;58;57;405
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png;Sem Spawn;652;Chesnaught;Grass / Fighting;88;107;122;74;75;64;530
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png;forest;653;Fennekin;Fire;40;45;40;62;60;60;307
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png;Sem Spawn;654;Braixen;Fire;59;59;58;90;70;73;409
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png;Sem Spawn;655;Delphox;Fire / Psychic;75;69;72;114;100;104;534
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png;swamp;656;Froakie;Water;41;56;40;62;44;71;314
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png;swamp;657;Frogadier;Water;54;63;52;83;56;97;405
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png;Sem Spawn;658;Greninja;Water / Dark;72;95;67;103;71;122;530
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png;Sem Spawn;659;Bunnelby;Normal;38;36;38;32;36;57;237
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png;Sem Spawn;660;Diggersby;Normal / Terrestre;85;56;77;50;77;78;423
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png;plains;661;Fletchling;Normal / Flying;45;50;43;40;38;62;278
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png;Sem Spawn;662;Fletchinder;Fire / Flying;62;73;55;56;52;84;382
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png;Sem Spawn;663;Talonflame;Fire / Flying;78;81;71;74;69;126;499
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png;Sem Spawn;664;Scatterbug;Bug;38;35;40;27;25;35;200
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png;Sem Spawn;665;Spewpa;Bug;45;22;60;27;30;29;213
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png;Sem Spawn;666;Vivillon;Bug / Flying;80;52;50;90;50;89;411
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png;Sem Spawn;667;Litleo;Fire / Normal;62;50;58;73;54;72;369
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png;Sem Spawn;668;Pyroar;Fire / Normal;86;68;72;109;66;106;507
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png;Sem Spawn;669;FlabÃƒÂ©bÃƒÂ©;Fairy;44;38;39;61;79;42;303
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png;Sem Spawn;670;Floette;Fairy;54;45;47;75;98;52;371
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png;Sem Spawn;671;Florges;Fairy;78;65;68;112;154;75;552
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png;Sem Spawn;672;Skiddo;Grass;66;65;48;62;57;52;350
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png;Sem Spawn;673;Gogoat;Grass;123;100;62;97;81;68;531
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png;jungle;674;Pancham;Fighting;67;82;62;46;48;43;348
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png;Sem Spawn;675;Pangoro;Fighting / Dark;95;124;78;69;71;58;495
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png;Sem Spawn;676;Furfrou;Normal;75;80;60;65;90;102;472
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png;Sem Spawn;677;Espurr;Psychic;62;48;54;63;60;68;355
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png;Sem Spawn;678;Meowstic;Psychic;74;48;76;83;81;104;466
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png;pale_garden;679;Honedge;Steel / Ghost;45;80;100;35;37;28;325
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png;Sem Spawn;680;Doublade;Steel / Ghost;59;110;150;45;49;35;448
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png;Sem Spawn;681;Aegislash;Steel / Ghost;60;50;140;50;140;60;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png;Sem Spawn;682;Spritzee;Fairy;78;52;60;63;65;23;341
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png;Sem Spawn;683;Aromatisse;Fairy;101;72;72;99;89;29;462
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png;Sem Spawn;684;Swirlix;Fairy;62;48;66;59;57;49;341
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png;Sem Spawn;685;Slurpuff;Fairy;82;80;86;85;75;72;480
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png;Sem Spawn;686;Inkay;Dark / Psychic;53;54;53;37;46;45;288
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png;Sem Spawn;687;Malamar;Dark / Psychic;86;92;88;68;75;73;482
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png;Sem Spawn;688;Binacle;Rock / Water;42;52;67;39;56;50;306
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png;Sem Spawn;689;Barbaracle;Rock / Water;72;105;115;54;86;68;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png;swamp;690;Skrelp;Poison / Water;50;60;60;60;60;30;320
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png;Sem Spawn;691;Dragalge;Poison / Dragon;65;75;90;97;123;44;494
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png;Sem Spawn;692;Clauncher;Water;50;53;62;58;63;44;330
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png;Sem Spawn;693;Clawitzer;Water;71;73;88;120;89;59;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png;Sem Spawn;694;Helioptile;Electric / Normal;44;38;33;61;43;70;289
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png;Sem Spawn;695;Heliolisk;Electric / Normal;62;55;52;109;94;109;481
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png;Sem Spawn;696;Tyrunt;Rock / Dragon;58;89;77;45;45;48;362
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png;Sem Spawn;697;Tyrantrum;Rock / Dragon;82;121;119;69;59;71;521
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png;Sem Spawn;698;Amaura;Rock / Ice;77;59;50;67;63;46;362
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png;Sem Spawn;699;Aurorus;Rock / Ice;123;77;72;99;92;58;521
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png;Sem Spawn;700;Sylveon;Fairy;95;65;65;110;130;60;525
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png;savanna;701;Hawlucha;Fighting / Flying;78;92;75;74;63;118;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png;Sem Spawn;702;Dedenne;Electric / Fairy;67;58;57;81;67;101;431
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png;Sem Spawn;703;Carbink;Rock / Fairy;50;50;150;50;150;50;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png;swamp;704;Goomy;Dragon;45;50;35;55;75;40;300
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png;Sem Spawn;705;Sliggoo;Dragon;68;75;53;83;113;60;452
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png;Sem Spawn;706;Goodra;Dragon;90;100;70;110;150;80;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png;Sem Spawn;707;Klefki;Steel / Fairy;57;80;91;80;87;75;470
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png;Sem Spawn;708;Phantump;Ghost / Grass;43;70;48;50;60;38;309
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png;Sem Spawn;709;Trevenant;Ghost / Grass;85;110;76;65;82;56;474
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png;Sem Spawn;710;Pumpkaboo;Ghost / Grass;49;66;70;44;55;51;335
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png;Sem Spawn;711;Gourgeist;Ghost / Grass;65;90;122;58;75;84;494
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png;Sem Spawn;712;Bergmite;Ice;55;69;85;32;35;28;304
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png;Sem Spawn;713;Avalugg;Ice;95;117;184;44;46;28;514
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png;deep_dark;714;Noibat;Flying / Dragon;40;30;35;45;40;55;245
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png;Sem Spawn;715;Noivern;Flying / Dragon;85;70;80;97;80;123;535
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png;Sem Spawn;716;Xerneas;Fairy;126;131;95;131;98;99;680
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png;roofed;717;Yveltal;Dark / Flying;126;131;95;131;98;99;680
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png;monster;718;Zygarde;Dragon / Terrestre;108;100;121;81;95;95;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png;Pokemon do Kryp;719;Diancie;Rock / Fairy;50;100;150;100;150;50;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png;Sem Spawn;720;Hoopa;Psychic / Ghost;80;110;60;150;130;70;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png;Sem Spawn;721;Volcanion;Fire / Water;80;110;120;130;90;70;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png;forest;722;Rowlet;Grass / Flying;68;55;55;50;50;42;320
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png;Sem Spawn;723;Dartrix;Grass / Flying;78;75;75;70;70;52;420
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png;Sem Spawn;724;Decidueye;Grass / Ghost;78;107;75;100;100;70;530
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png;mesa;725;Litten;Fire;45;65;40;60;40;70;320
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png;Sem Spawn;726;Torracat;Fire;65;85;50;80;50;90;420
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png;Sem Spawn;727;Incineroar;Fire / Dark;95;115;90;80;90;60;530
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png;beach;728;Popplio;Water;50;54;54;66;56;40;320
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png;Sem Spawn;729;Brionne;Water;60;69;69;91;81;50;420
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png;Sem Spawn;730;Primarina;Water / Fairy;80;74;74;126;116;60;530
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png;ocean;731;Pikipek;Normal / Flying;35;75;30;30;30;65;265
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png;ocean;732;Trumbeak;Normal / Flying;55;85;50;40;50;75;355
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png;ocean;733;Toucannon;Normal / Flying;80;120;75;75;75;60;485
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png;plains;734;Yungoos;Normal;48;70;30;30;30;45;253
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png;Sem Spawn;735;Gumshoos;Normal;88;110;60;55;60;45;418
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png;forest;736;Grubbin;Bug;47;62;45;55;45;46;300
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png;plains;737;Charjabug;Bug / Electric;57;82;95;55;75;36;400
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png;Sem Spawn;738;Vikavolt;Bug / Electric;77;70;90;145;75;43;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png;beach;739;Crabrawler;Fighting;47;82;57;42;47;63;338
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png;Sem Spawn;740;Crabominable;Fighting / Ice;97;132;77;62;67;43;478
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png;Sem Spawn;741;Oricorio;Fire / Flying   (forma padrÃƒÂ£o);75;70;70;98;70;93;476
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png;forest;742;Cutiefly;Bug / Fairy;40;45;40;55;40;84;304
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png;Sem Spawn;743;Ribombee;Bug / Fairy;60;55;60;95;70;124;464
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png;forest;744;Rockruff;Rock;45;65;40;30;40;60;280
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png;Sem Spawn;745;Lycanroc;Rock  (forma padrÃƒÂ£o);75;115;65;55;65;112;487
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png;ocean;746;Wishiwashi;Water;45;20;20;25;25;40;175
