ï»¿sprite,nÂº,spawn_biome,dex_number,name,type
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,p747,ocean,747.0, Mareanie , Venenoso / Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,p748,ocean,748.0, Toxapex , Venenoso / Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,p749,nÃ£o spawna,749.0, Mudbray , Terrestre
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,p750,plains,750.0, Mudsdale , Terrestre
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,p751,ocean,751.0, Dewpider , Ãgua / Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,p752,nÃ£o spawna,752.0, Araquanid , Ãgua / Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,p753,nÃ£o spawna,753.0, Fomantis , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,p754,forest,754.0, Lurantis , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,p755,nÃ£o spawna,755.0, Morelull , Grama / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,p756,nÃ£o spawna,756.0, Shiinotic , Grama / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,p757,savanna,757.0, Salandit , Venenoso / Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,p758,nÃ£o spawna,758.0, Salazzle , Venenoso / Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,p759,plains,759.0, Stufful , Normal / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,p760,nÃ£o spawna,760.0, Bewear , Normal / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,p761,forest,761.0, Bounsweet , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,p762,nÃ£o spawna,762.0, Steenee , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,p763,nÃ£o spawna,763.0, Tsareena , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,p764,nÃ£o spawna,764.0, Comfey , Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,p765,plains,765.0, Oranguru , Normal / PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,p766,plains,766.0, Passimian , Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,p767,ocean,767.0, Wimpod , Inseto / Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,p768,nÃ£o spawna,768.0, Golisopod , Inseto / Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,p769,desert+caves,769.0, Sandygast , Fantasma / Terrestre
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,p770,nÃ£o spawna,770.0, Palossand , Fantasma / Terrestre
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,p771,ocean,771.0, Pyukumuku , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,p772,nÃ£o spawna,772.0, Type: Null , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,p773,nÃ£o spawna,773.0, Silvally , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,p774,nÃ£o spawna,774.0, Minior , Pedra / Voador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,p775,nÃ£o spawna,775.0, Komala , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,p776,nÃ£o spawna,776.0, Turtonator , Fogo / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,p777,nÃ£o spawna,777.0, Togedemaru , ElÃ©trico / AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,p778,pale garden,778.0, Mimikyu , Fantasma / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,p779,ocean,779.0, Bruxish , Ãgua / PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,p780,pale garden,780.0, Drampa , Normal / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,p781,nÃ£o spawna,781.0, Dhelmise , Fantasma / Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,p782,montains,782.0, Jangmo-o , DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,p783,nÃ£o spawna,783.0, Hakamo-o , DragÃ£o / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,p784,nÃ£o spawna,784.0, Kommo-o , DragÃ£o / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,p785,montains,785.0, Tapu Koko , ElÃ©trico / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,p786,nÃ£o spawna,786.0, Tapu Lele , PsÃ­quico / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,p787,nÃ£o spawna,787.0, Tapu Bulu , Grama / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,p788,nÃ£o spawna,788.0, Tapu Fini , Ãgua / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,p789,end,789.0, Cosmog , PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,p790,nÃ£o spawna,790.0, Cosmoem , PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,p791,nÃ£o spawna,791.0, Solgaleo , PsÃ­quico / AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,p792,nÃ£o spawna,792.0, Lunala , PsÃ­quico / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,p793,end,793.0, Nihilego , Pedra / Venenoso
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,p794,end,794.0, Buzzwole , Inseto / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,p795,end,795.0, Pheromosa , Inseto / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,p796,end,796.0, Xurkitree , ElÃ©trico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,p797,end,797.0, Celesteela , AÃ§o / Voador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,p798,end,798.0, Kartana , Grama / AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,p799,end,799.0, Guzzlord , Sombrio / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,p800,nÃ£o spawna,800.0, Necrozma , PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,p801,nÃ£o spawna,801.0, Magearna , AÃ§o / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,p802,pale garden,802.0, Marshadow , Lutador / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,p803,end,803.0, Poipole , Venenoso
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,p804,nÃ£o spawna,804.0, Naganadel , Venenoso / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,p805,end,805.0, Stakataka , Pedra / AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,p806,end,806.0, Blacephalon , Fogo / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,p807,nÃ£o spawna,807.0, Zeraora , ElÃ©trico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,p808,nÃ£o spawna,808.0, Meltan , AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,p809,mesa,809.0, Melmetal , AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,p810,forest,810.0, Grookey , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,p811,nÃ£o spawna,811.0, Thwackey , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,p812,nÃ£o spawna,812.0, Rillaboom , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,p813,savanna,813.0, Scorbunny , Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,p814,nÃ£o spawna,814.0, Raboot , Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,p815,nÃ£o spawna,815.0, Cinderace , Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,p816,ocean,816.0, Sobble , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,p817,nÃ£o spawna,817.0, Drizzile , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,p818,nÃ£o spawna,818.0, Inteleon , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,p819,nÃ£o spawna,819.0, Skwovet , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,p820,nÃ£o spawna,820.0, Greedent , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,p821,em toda parte  a noite,821.0, Rookidee , Voador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,p822,em toda parte  a noite,822.0, Corvisquire , Voador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,p823,nÃ£o spawna,823.0, Corviknight , Voador / AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,p824,nÃ£o spawna,824.0, Blipbug , Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,p825,nÃ£o spawna,825.0, Dottler , Inseto / PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,p826,nÃ£o spawna,826.0, Orbeetle , Inseto / PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,p827,nÃ£o spawna,827.0, Nickit , Sombrio
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,p828,nÃ£o spawna,828.0, Thievul , Sombrio
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,p829,nÃ£o spawna,829.0, Gossifleur , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,p830,nÃ£o spawna,830.0, Eldegoss , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,p831,nÃ£o spawna,831.0, Wooloo , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,p832,nÃ£o spawna,832.0, Dubwool , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,p833,nÃ£o spawna,833.0, Chewtle , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,p834,nÃ£o spawna,834.0, Drednaw , Ãgua / Pedra
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,p835,plains,835.0, Yamper , ElÃ©trico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,p836,nÃ£o spawna,836.0, Boltund , ElÃ©trico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,p837,nÃ£o spawna,837.0, Rolycoly , Pedra
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,p838,nÃ£o spawna,838.0, Carkol , Pedra / Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,p839,nÃ£o spawna,839.0, Coalossal , Pedra / Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,p840,nÃ£o spawna,840.0, Applin , Grama / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,p841,nÃ£o spawna,841.0, Flapple , Grama / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,p842,nÃ£o spawna,842.0, Appletun , Grama / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,p843,nÃ£o spawna,843.0, Silicobra , Terrestre
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,p844,nÃ£o spawna,844.0, Sandaconda , Terrestre
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,p845,nÃ£o spawna,845.0, Cramorant , Ãgua / Voador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,p846,nÃ£o spawna,846.0, Arrokuda , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,p847,nÃ£o spawna,847.0, Barraskewda , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,p848,swamp,848.0, Toxel , ElÃ©trico / Venenoso
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,p849,nÃ£o spawna,849.0, Toxtricity , ElÃ©trico / Venenoso
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,p850,nÃ£o spawna,850.0, Sizzlipede , Fogo / Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,p851,nÃ£o spawna,851.0, Centiskorch , Fogo / Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,p852,nÃ£o spawna,852.0, Clobbopus , Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,p853,nÃ£o spawna,853.0, Grapploct , Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,p854,nÃ£o spawna,854.0, Sinistea , Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,p855,nÃ£o spawna,855.0, Polteageist , Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,p856,cherry_grove,856.0, Hatenna , PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,p857,cherry_grove,857.0, Hattrem , PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,p858,nÃ£o spawna,858.0, Hatterene , PsÃ­quico / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,p859,nÃ£o spawna,859.0, Impidimp , Sombrio / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,p860,nÃ£o spawna,860.0, Morgrem , Sombrio / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,p861,pale garden,861.0, Grimmsnarl , Sombrio / Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,p862,nÃ£o spawna,862.0, Obstagoon , Sombrio / Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,p863,nÃ£o spawna,863.0, Perrserker , AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,p864,nÃ£o spawna,864.0, Cursola , Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,p865,nÃ£o spawna,865.0, Sirfetchd , Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,p866,nÃ£o spawna,866.0, Mr. Rime , Gelo / PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,p867,nÃ£o spawna,867.0, Runerigus , Terrestre / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,p868,nÃ£o spawna,868.0, Milcery , Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,p869,nÃ£o spawna,869.0, Alcremie , Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,p870,nÃ£o spawna,870.0, Falinks , Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,p871,nÃ£o spawna,871.0, Pincurchin , ElÃ©trico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,p872,nÃ£o spawna,872.0, Snom , Gelo / Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,p873,nÃ£o spawna,873.0, Frosmoth , Gelo / Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,p874,nÃ£o spawna,874.0, Stonjourner , Pedra
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,p875,nÃ£o spawna,875.0, Eiscue , Gelo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,p876,nÃ£o spawna,876.0, Indeedee , PsÃ­quico / Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,p877,taiga,877.0, Morpeko , ElÃ©trico / Sombrio
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,p878,nÃ£o spawna,878.0, Cufant , AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,p879,nÃ£o spawna,879.0, Copperajah , AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,p880,nÃ£o spawna,880.0, Dracozolt , ElÃ©trico / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,p881,nÃ£o spawna,881.0, Arctozolt , ElÃ©trico / Gelo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,p882,nÃ£o spawna,882.0, Dracovish , Ãgua / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,p883,nÃ£o spawna,883.0, Arctovish , Ãgua / Gelo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,p884,montains,884.0, Duraludon , AÃ§o / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,p885,montais,885.0, Dreepy , DragÃ£o / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,p886,nÃ£o spawna,886.0, Drakloak , DragÃ£o / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,p887,nÃ£o spawna,887.0, Dragapult , DragÃ£o / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,p888,nÃ£o spawna,888.0, Zacian , Fada / AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,p889,nÃ£o spawna,889.0, Zamazenta , Lutador / AÃ§o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,p890,pokemon do Shiro,890.0, Eternatus , Venenoso / DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,p891,nÃ£o spawna,891.0, Kubfu , Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,p892,nÃ£o spawna,892.0, Urshifu , Lutador / Sombrio
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,p893,nÃ£o spawna,893.0, Zarude , Sombrio / Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,p894,nÃ£o spawna,894.0, Regieleki , ElÃ©trico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,p895,nÃ£o spawna,895.0, Regidrago , DragÃ£o
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,p896,ice_plains,896.0, Glastrier , Gelo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,p897,nÃ£o spawna,897.0, Spectrier , Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,p898,nÃ£o spawna,898.0, Calyrex , PsÃ­quico / Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,p899,nÃ£o spawna,899.0, Wyrdeer , Normal / PsÃ­quico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,p900,savanna,900.0, Kleavor , Inseto / Pedra
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,p901,nÃ£o spawna,901.0, Ursaluna , Terrestre / Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,p902,nÃ£o spawna,902.0, Basculegion , Ãgua / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,p903,nÃ£o spawna,903.0, Sneasler , Lutador / Venenoso
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,p904,nÃ£o spawna,904.0, Overqwil , Sombrio / Venenoso
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,p905,nÃ£o spawna,905.0, Enamorus , Fada / Voador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,p906,nÃ£o spawna,906.0, Sprigatito , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,p907,nÃ£o spawna,907.0, Floragato , Grama
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,p908,nÃ£o spawna,908.0, Meowscarada , Grama / Sombrio
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,p909,mesa,909.0, Fuecoco , Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,p910,nÃ£o spawna,910.0, Crocalor , Fogo
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,p911,nÃ£o spawna,911.0, Skeledirge , Fogo / Fantasma
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,p912,ocean,912.0, Quaxly , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,p913,nÃ£o spawna,913.0, Quaxwell , Ãgua
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,p914,nÃ£o spawna,914.0, Quaquaval , Ãgua / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,p915,nÃ£o spawna,915.0, Lechonk , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,p916,nÃ£o spawna,916.0, Oinkologne , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,p917,nÃ£o spawna,917.0, Tarountula , Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,p918,nÃ£o spawna,918.0, Spidops , Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,p919,nÃ£o spawna,919.0, Nymble , Inseto
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,p920,nÃ£o spawna,920.0, Lokix , Inseto / Sombrio
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,p921,nÃ£o spawna,921.0, Pawmi , ElÃ©trico
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,p922,nÃ£o spawna,922.0, Pawmo , ElÃ©trico / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,p923,nÃ£o spawna,923.0, Pawmot , ElÃ©trico / Lutador
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,p924,nÃ£o spawna,924.0, Tandemaus , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,p925,nÃ£o spawna,925.0, Maushold , Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,p926,nÃ£o spawna,926.0, Fidough , Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,p927,nÃ£o spawna,927.0, Dachsbun , Fada
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,p928,nÃ£o spawna,928.0, Smoliv , Grama / Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,p929,nÃ£o spawna,929.0, Dolliv , Grama / Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,p930,nÃ£o spawna,930.0, Arboliva , Grama / Normal
https://raw.gith1.pngubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,p931,nÃ£o spawna,931.0, Squawkabilly , Normal / Voador
